# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1626       3.679763266434e+02       2.215764182383e+01       0.000000000000e+00      -1.851231390254e+01       2.562743993452e-09       3.239672085838e-07       1.855831255701e-07 
 1627       3.674488327481e+02       2.210923698249e+01       0.000000000000e+00      -1.897257572493e+01       2.559296106002e-09       3.191523978960e-07       1.852201569853e-07 
 1628       3.669564465981e+02       2.205821819278e+01       0.000000000000e+00      -1.942909506091e+01       2.555853777880e-09       3.143683060827e-07       1.848357606319e-07 
 1629       3.664988667409e+02       2.200459613503e+01       0.000000000000e+00      -1.988166135729e+01       2.552416985699e-09       3.096117017992e-07       1.844297748001e-07 
 1630       3.660757897490e+02       2.194838157603e+01       0.000000000000e+00      -2.033006308762e+01       2.548985704898e-09       3.048793287707e-07       1.840020371408e-07 
 1631       3.656869102166e+02       2.188958536922e+01       0.000000000000e+00      -2.077408775068e+01       2.545559909734e-09       3.001679057145e-07       1.835523846641e-07 
 1632       3.653319207562e+02       2.182821845478e+01       0.000000000000e+00      -2.121352186903e+01       2.542139573276e-09       2.954741262619e-07       1.830806537383e-07 
 1633       3.650105119955e+02       2.176429185986e+01       0.000000000000e+00      -2.164815098754e+01       2.538724667397e-09       2.907946588805e-07       1.825866800879e-07 
 1634       3.647223725740e+02       2.169781669866e+01       0.000000000000e+00      -2.207775967199e+01       2.535315162767e-09       2.861261467960e-07       1.820702987928e-07 
 1635       3.644671891396e+02       2.162880417262e+01       0.000000000000e+00      -2.250213150751e+01       2.531911028842e-09       2.814652079139e-07       1.815313442863e-07 
 1636       3.642446037548e+02       2.155727017885e+01       0.000000000000e+00      -2.292107164418e+01       2.528512240415e-09       2.768090992131e-07       1.809697350534e-07 
 1637       3.640540857043e+02       2.148324918034e+01       0.000000000000e+00      -2.333447465690e+01       2.525118797391e-09       2.721577198334e-07       1.803857289699e-07 
 1638       3.638950585343e+02       2.140678046009e+01       0.000000000000e+00      -2.374225728941e+01       2.521730705349e-09       2.675116346857e-07       1.797796713833e-07 
 1639       3.637669425340e+02       2.132790352443e+01       0.000000000000e+00      -2.414433596195e+01       2.518347969013e-09       2.628714124244e-07       1.791519107337e-07 
 1640       3.636691547308e+02       2.124665810337e+01       0.000000000000e+00      -2.454062677083e+01       2.514970592246e-09       2.582376254586e-07       1.785027985641e-07 
 1641       3.636011088846e+02       2.116308415092e+01       0.000000000000e+00      -2.493104548796e+01       2.511598578044e-09       2.536108499627e-07       1.778326895300e-07 
 1642       3.635622154827e+02       2.107722184553e+01       0.000000000000e+00      -2.531550756043e+01       2.508231928529e-09       2.489916658875e-07       1.771419414096e-07 
 1643       3.635518817349e+02       2.098911159035e+01       0.000000000000e+00      -2.569392811002e+01       2.504870644948e-09       2.443806569708e-07       1.764309151137e-07 
 1644       3.635695115681e+02       2.089879401367e+01       0.000000000000e+00      -2.606622193278e+01       2.501514727659e-09       2.397784107488e-07       1.756999746960e-07 
 1645       3.636145056211e+02       2.080630996921e+01       0.000000000000e+00      -2.643230349858e+01       2.498164176133e-09       2.351855185667e-07       1.749494873628e-07 
 1646       3.636862612393e+02       2.071170053651e+01       0.000000000000e+00      -2.679208695065e+01       2.494818988941e-09       2.306025755897e-07       1.741798234833e-07 
 1647       3.637841724699e+02       2.061500702129e+01       0.000000000000e+00      -2.714548610514e+01       2.491479163753e-09       2.260301808141e-07       1.733913565998e-07 
 1648       3.639076300562e+02       2.051627095579e+01       0.000000000000e+00      -2.749241445065e+01       2.488144697329e-09       2.214689370782e-07       1.725844634373e-07 
 1649       3.640560214326e+02       2.041553409912e+01       0.000000000000e+00      -2.783278514783e+01       2.484815585515e-09       2.169194510732e-07       1.717595239140e-07 
 1650       3.642287307198e+02       2.031283843764e+01       0.000000000000e+00      -2.816651102887e+01       2.481491823235e-09       2.123823333544e-07       1.709169211515e-07 
 1651       3.644251387188e+02       2.020822618531e+01       0.000000000000e+00      -2.849350459710e+01       2.478173404485e-09       2.078581983522e-07       1.700570414843e-07 
 1652       3.646446229065e+02       2.010173978403e+01       0.000000000000e+00      -2.881367802650e+01       2.474860322330e-09       2.033476643829e-07       1.691802744709e-07 
 1653       3.648865574299e+02       1.999342190401e+01       0.000000000000e+00      -2.912694316129e+01       2.471552568892e-09       1.988513536601e-07       1.682870129029e-07 
 1654       3.651503131013e+02       1.988331544413e+01       0.000000000000e+00      -2.943321151546e+01       2.468250135349e-09       1.943698923053e-07       1.673776528161e-07 
 1655       3.654352573929e+02       1.977146353226e+01       0.000000000000e+00      -2.973239427232e+01       2.464953011926e-09       1.899039103596e-07       1.664525935000e-07 
 1656       3.657407544318e+02       1.965790952568e+01       0.000000000000e+00      -3.002440228405e+01       2.461661187891e-09       1.854540417941e-07       1.655122375083e-07 
 1657       3.660661649945e+02       1.954269701138e+01       0.000000000000e+00      -3.030914607127e+01       2.458374651546e-09       1.810209245216e-07       1.645569906690e-07 
 1658       3.664108465020e+02       1.942586980644e+01       0.000000000000e+00      -3.058653582257e+01       2.455093390223e-09       1.766052004073e-07       1.635872620947e-07 
 1659       3.667741530143e+02       1.930747195839e+01       0.000000000000e+00      -3.085648139406e+01       2.451817390277e-09       1.722075152801e-07       1.626034641927e-07 
 1660       3.671554352256e+02       1.918754774556e+01       0.000000000000e+00      -3.111889230895e+01       2.448546637078e-09       1.678285189436e-07       1.616060126755e-07 
 1661       3.675540404588e+02       1.906614167741e+01       0.000000000000e+00      -3.137367775705e+01       2.445281115008e-09       1.634688651875e-07       1.605953265706e-07 
 1662       3.679693126603e+02       1.894329849495e+01       0.000000000000e+00      -3.162074659439e+01       2.442020807452e-09       1.591292117987e-07       1.595718282312e-07 
 1663       3.684005923951e+02       1.881906317103e+01       0.000000000000e+00      -3.186000734270e+01       2.438765696792e-09       1.548102205721e-07       1.585359433460e-07 
 1664       3.688472168411e+02       1.869348091072e+01       0.000000000000e+00      -3.209136818900e+01       2.435515764402e-09       1.505125573224e-07       1.574881009503e-07 
 1665       3.693085197845e+02       1.856659715169e+01       0.000000000000e+00      -3.231473698515e+01       2.432270990642e-09       1.462368918947e-07       1.564287334352e-07 
 1666       3.697838316142e+02       1.843845756454e+01       0.000000000000e+00      -3.253002124740e+01       2.429031354847e-09       1.419838981762e-07       1.553582765588e-07 
 1667       3.702724793165e+02       1.830910805315e+01       0.000000000000e+00      -3.273712815592e+01       2.425796835327e-09       1.377542541072e-07       1.542771694562e-07 
 1668       3.707737864706e+02       1.817859475506e+01       0.000000000000e+00      -3.293596455439e+01       2.422567409356e-09       1.335486416924e-07       1.531858546498e-07 
 1669       3.712870732424e+02       1.804696404179e+01       0.000000000000e+00      -3.312643694951e+01       2.419343053167e-09       1.293677470119e-07       1.520847780596e-07 
 1670       3.718116563801e+02       1.791426251926e+01       0.000000000000e+00      -3.330845151057e+01       2.416123741946e-09       1.252122602329e-07       1.509743890139e-07 
 1671       3.723468492087e+02       1.778053702808e+01       0.000000000000e+00      -3.348191406902e+01       2.412909449824e-09       1.210828756208e-07       1.498551402591e-07 
 1672       3.728919616248e+02       1.764583464392e+01       0.000000000000e+00      -3.364673011797e+01       2.409700149873e-09       1.169802915503e-07       1.487274879706e-07 
 1673       3.734463000914e+02       1.751020267792e+01       0.000000000000e+00      -3.380280481180e+01       2.406495814098e-09       1.129052105169e-07       1.475918917631e-07 
 1674       3.740091676329e+02       1.737368867695e+01       0.000000000000e+00      -3.395004296567e+01       2.403296413428e-09       1.088583391484e-07       1.464488147007e-07 
 1675       3.745798922614e+02       1.723633986830e+01       0.000000000000e+00      -3.408837240747e+01       2.400101923788e-09       1.048404933013e-07       1.452986525602e-07 
 1676       3.751579125393e+02       1.709820148735e+01       0.000000000000e+00      -3.421781425761e+01       2.396912344429e-09       1.008529148353e-07       1.441415205847e-07 
 1677       3.757426927542e+02       1.695931843595e+01       0.000000000000e+00      -3.433841326222e+01       2.393727679904e-09       9.689695900985e-08       1.429774639582e-07 
 1678       3.763336945502e+02       1.681973583721e+01       0.000000000000e+00      -3.445021449703e+01       2.390547934015e-09       9.297398979913e-08       1.418065283013e-07 
 1679       3.769303769248e+02       1.667949903583e+01       0.000000000000e+00      -3.455326336789e+01       2.387373109809e-09       8.908537991709e-08       1.406287596726e-07 
 1680       3.775321962241e+02       1.653865359840e+01       0.000000000000e+00      -3.464760561138e+01       2.384203209575e-09       8.523251084230e-08       1.394442045704e-07 
 1681       3.781386061394e+02       1.639724531376e+01       0.000000000000e+00      -3.473328729531e+01       2.381038234836e-09       8.141677284294e-08       1.382529099335e-07 
 1682       3.787490577028e+02       1.625532019335e+01       0.000000000000e+00      -3.481035481930e+01       2.377878186346e-09       7.763956500172e-08       1.370549231432e-07 
 1683       3.793629992837e+02       1.611292447151e+01       0.000000000000e+00      -3.487885491528e+01       2.374723064082e-09       7.390229524095e-08       1.358502920242e-07 
 1684       3.799798765842e+02       1.597010460580e+01       0.000000000000e+00      -3.493883464810e+01       2.371572867244e-09       7.020638034753e-08       1.346390648463e-07 
 1685       3.805991326357e+02       1.582690727738e+01       0.000000000000e+00      -3.499034141605e+01       2.368427594245e-09       6.655324599803e-08       1.334212903256e-07 
 1686       3.812202077947e+02       1.568337939131e+01       0.000000000000e+00      -3.503342295141e+01       2.365287242705e-09       6.294432678380e-08       1.321970176261e-07 
 1687       3.818425397385e+02       1.553956807690e+01       0.000000000000e+00      -3.506812732099e+01       2.362151809453e-09       5.938106623604e-08       1.309662963608e-07 
 1688       3.824655634619e+02       1.539552068802e+01       0.000000000000e+00      -3.509450292671e+01       2.359021290512e-09       5.586491685104e-08       1.297291765934e-07 
 1689       3.830887112726e+02       1.525128480344e+01       0.000000000000e+00      -3.511259850611e+01       2.355895681104e-09       5.239734011525e-08       1.284857088393e-07 
 1690       3.837114127874e+02       1.510690822717e+01       0.000000000000e+00      -3.512246313293e+01       2.352774975634e-09       4.897980653059e-08       1.272359440676e-07 
