# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2350       1.097237690891e+02       3.860874957455e+00       3.330377384402e-02      -7.424386413643e+00       1.023701836981e-09       5.039771014176e-08       1.599877884365e-08 
 2351       1.096131928794e+02       3.838004339122e+00       3.326579200100e-02      -7.391360150238e+00       1.022447154736e-09       5.071810556602e-08       1.566502941648e-08 
 2352       1.095009220557e+02       3.815297242013e+00       3.322782714136e-02      -7.357658306146e+00       1.021194061956e-09       5.105324766236e-08       1.533792966926e-08 
 2353       1.093869320602e+02       3.792757775007e+00       3.318987803363e-02      -7.323297137605e+00       1.019942557142e-09       5.140305349540e-08       1.501735087172e-08 
 2354       1.092711982613e+02       3.770390059706e+00       3.315194344165e-02      -7.288292960241e+00       1.018692638677e-09       5.176743952008e-08       1.470316354403e-08 
 2355       1.091536959538e+02       3.748198230446e+00       3.311402212453e-02      -7.252662149139e+00       1.017444304824e-09       5.214632158025e-08       1.439523745516e-08 
 2356       1.090344003582e+02       3.726186434313e+00       3.307611283666e-02      -7.216421138904e+00       1.016197553726e-09       5.253961490725e-08       1.409344162122e-08 
 2357       1.089132866216e+02       3.704358831153e+00       3.303821432772e-02      -7.179586423726e+00       1.014952383404e-09       5.294723411848e-08       1.379764430378e-08 
 2358       1.087903298167e+02       3.682719593587e+00       3.300032534264e-02      -7.142174557444e+00       1.013708791760e-09       5.336909321594e-08       1.350771300822e-08 
 2359       1.086655049422e+02       3.661272907024e+00       3.296244462164e-02      -7.104202153612e+00       1.012466776572e-09       5.380510558485e-08       1.322351448206e-08 
 2360       1.085387869227e+02       3.640022969672e+00       3.292457090017e-02      -7.065685885562e+00       1.011226335497e-09       5.425518399218e-08       1.294491471327e-08 
 2361       1.084101506086e+02       3.618973992553e+00       3.288670290897e-02      -7.026642486469e+00       1.009987466066e-09       5.471924058526e-08       1.267177892867e-08 
 2362       1.082795707757e+02       3.598130199517e+00       3.284883937401e-02      -6.987088749416e+00       1.008750165691e-09       5.519718689027e-08       1.240397159215e-08 
 2363       1.081470221257e+02       3.577495827251e+00       3.281097901649e-02      -6.947041527456e+00       1.007514431656e-09       5.568893381087e-08       1.214135640311e-08 
 2364       1.080124792857e+02       3.557075125297e+00       3.277312055288e-02      -6.906517733681e+00       1.006280261121e-09       5.619439162676e-08       1.188379629471e-08 
 2365       1.078759168083e+02       3.536872356061e+00       3.273526269486e-02      -6.865534341282e+00       1.005047651123e-09       5.671346999221e-08       1.163115343223e-08 
 2366       1.077373091715e+02       3.516891794828e+00       3.269740414935e-02      -6.824108383617e+00       1.003816598571e-09       5.724607793462e-08       1.138328921137e-08 
 2367       1.075966307786e+02       3.497137729776e+00       3.265954361849e-02      -6.782256954274e+00       1.002587100249e-09       5.779212385312e-08       1.114006425662e-08 
 2368       1.074538559580e+02       3.477614461986e+00       3.262167979964e-02      -6.739997207132e+00       1.001359152812e-09       5.835151551709e-08       1.090133841951e-08 
 2369       1.073089589634e+02       3.458326305458e+00       3.258381138537e-02      -6.697346356433e+00       1.000132752790e-09       5.892416006473e-08       1.066697077699e-08 
 2370       1.071619139736e+02       3.439277587121e+00       3.254593706345e-02      -6.654321676841e+00       9.989078965828e-10       5.950996400161e-08       1.043681962972e-08 
 2371       1.070126950922e+02       3.420472646851e+00       3.250805551687e-02      -6.610940503507e+00       9.976845804635e-10       6.010883319923e-08       1.021074250039e-08 
 2372       1.068612763481e+02       3.401915837478e+00       3.247016542381e-02      -6.567220232135e+00       9.964628005748e-10       6.072067289358e-08       9.988596132027e-09 
 2373       1.067076316947e+02       3.383611524802e+00       3.243226545763e-02      -6.523178319045e+00       9.952425529302e-10       6.134538768368e-08       9.770236486337e-09 
 2374       1.065517350103e+02       3.365564087609e+00       3.239435428688e-02      -6.478832281240e+00       9.940238334126e-10       6.198288153012e-08       9.555518741987e-09 
 2375       1.063935600979e+02       3.347777917678e+00       3.235643057531e-02      -6.434199696467e+00       9.928066377742e-10       6.263305775363e-08       9.344297292928e-09 
 2376       1.062330806853e+02       3.330257419797e+00       3.231849298182e-02      -6.389298203284e+00       9.915909616357e-10       6.329581903364e-08       9.136425746706e-09 
 2377       1.060702781575e+02       3.313006273889e+00       3.228054036882e-02      -6.344145113809e+00       9.903768013147e-10       6.397100293368e-08       8.931727399569e-09 
 2378       1.059051648084e+02       3.296025216380e+00       3.224257242855e-02      -6.298756249234e+00       9.891641563221e-10       6.465818782964e-08       8.729906367052e-09 
 2379       1.057377607323e+02       3.279314245193e+00       3.220458906060e-02      -6.253147097267e+00       9.879530268956e-10       6.535688518623e-08       8.530635629240e-09 
 2380       1.055680861043e+02       3.262873356386e+00       3.216659016392e-02      -6.207333198850e+00       9.867434131726e-10       6.606660386195e-08       8.333586475948e-09 
 2381       1.053961611803e+02       3.246702544155e+00       3.212857563684e-02      -6.161330148218e+00       9.855353151898e-10       6.678685010351e-08       8.138428503135e-09 
 2382       1.052220062971e+02       3.230801800829e+00       3.209054537705e-02      -6.115153592955e+00       9.843287328832e-10       6.751712754029e-08       7.944829609322e-09 
 2383       1.050456418724e+02       3.215171116868e+00       3.205249928158e-02      -6.068819234047e+00       9.831236660870e-10       6.825693717868e-08       7.752455992003e-09 
 2384       1.048670884051e+02       3.199810480858e+00       3.201443724686e-02      -6.022342825941e+00       9.819201145337e-10       6.900577739657e-08       7.560972144054e-09 
 2385       1.046863664751e+02       3.184719879513e+00       3.197635916867e-02      -5.975740176601e+00       9.807180778534e-10       6.976314393773e-08       7.370040850142e-09 
 2386       1.045034967438e+02       3.169899297669e+00       3.193826494215e-02      -5.929027147565e+00       9.795175555730e-10       7.052852990621e-08       7.179323183127e-09 
 2387       1.043184999537e+02       3.155348718283e+00       3.190015446180e-02      -5.882219653999e+00       9.783185471163e-10       7.130142576076e-08       6.988478500462e-09 
 2388       1.041313969289e+02       3.141068122428e+00       3.186202762148e-02      -5.835333664754e+00       9.771210518031e-10       7.208131930919e-08       6.797164440593e-09 
 2389       1.039422085748e+02       3.127057489293e+00       3.182388431443e-02      -5.788385202425e+00       9.759250688491e-10       7.286769570279e-08       6.605036919348e-09 
 2390       1.037509558786e+02       3.113316796179e+00       3.178572443321e-02      -5.741390343402e+00       9.747305973650e-10       7.366003743071e-08       6.411750126336e-09 
 2391       1.035576599092e+02       3.099846018497e+00       3.174754786978e-02      -5.694365217932e+00       9.735376363563e-10       7.445782431436e-08       6.216956521329e-09 
 2392       1.033623418172e+02       3.086645129765e+00       3.170935451542e-02      -5.647326010171e+00       9.723461847227e-10       7.526053350172e-08       6.020306830651e-09 
 2393       1.031650228351e+02       3.073714101605e+00       3.167114426081e-02      -5.600288958242e+00       9.711562412578e-10       7.606763946179e-08       5.821450043558e-09 
 2394       1.029657242774e+02       3.061052903742e+00       3.163291699593e-02      -5.553270354292e+00       9.699678046484e-10       7.687861397893e-08       5.620033408619e-09 
 2395       1.027644675405e+02       3.048661503998e+00       3.159467261017e-02      -5.506286544545e+00       9.687808734741e-10       7.769292614718e-08       5.415702430093e-09 
 2396       1.025612741031e+02       3.036539868295e+00       3.155641099223e-02      -5.459353929364e+00       9.675954462070e-10       7.851004236470e-08       5.208100864300e-09 
 2397       1.023561655262e+02       3.024687960645e+00       3.151813203020e-02      -5.412488963301e+00       9.664115212108e-10       7.932942632804e-08       4.996870715993e-09 
 2398       1.021491634528e+02       3.013105743155e+00       3.147983561150e-02      -5.365708155158e+00       9.652290967407e-10       8.015053902655e-08       4.781652234725e-09 
 2399       1.019402896087e+02       3.001793176017e+00       3.144152162289e-02      -5.319028068039e+00       9.640481709428e-10       8.097283873668e-08       4.562083911211e-09 
 2400       1.017295658020e+02       2.990750217513e+00       3.140318995052e-02      -5.272465319412e+00       9.628687418537e-10       8.179578101634e-08       4.337802473693e-09 
 2401       1.015170139233e+02       2.979976824004e+00       3.136484047985e-02      -5.226036581158e+00       9.616908073996e-10       8.261881869925e-08       4.108442884296e-09 
 2402       1.013026559460e+02       2.969472949936e+00       3.132647309571e-02      -5.179758579635e+00       9.605143653964e-10       8.344140188923e-08       3.873638335385e-09 
 2403       1.010865139262e+02       2.959238547830e+00       3.128808768227e-02      -5.133648095727e+00       9.593394135489e-10       8.426297795455e-08       3.633020245912e-09 
 2404       1.008686100031e+02       2.949273568285e+00       3.124968412306e-02      -5.087721964907e+00       9.581659494502e-10       8.508299152224e-08       3.386218257772e-09 
 2405       1.006489663984e+02       2.939577959971e+00       3.121126230093e-02      -5.041997077286e+00       9.569939705816e-10       8.590088447242e-08       3.132860232146e-09 
 2406       1.004276054171e+02       2.930151669629e+00       3.117282209811e-02      -4.996490377677e+00       9.558234743117e-10       8.671609593261e-08       2.872572245841e-09 
 2407       1.002045494475e+02       2.920994642068e+00       3.113436339615e-02      -4.951218865645e+00       9.546544578960e-10       8.752806227198e-08       2.604978587636e-09 
 2408       9.997982096065e+01       2.912106820162e+00       3.109588607594e-02      -4.906199595567e+00       9.534869184768e-10       8.833621709575e-08       2.329701754616e-09 
 2409       9.975344251128e+01       2.903488144846e+00       3.105739001774e-02      -4.861449676685e+00       9.523208530820e-10       8.913999123941e-08       2.046362448504e-09 
 2410       9.952543673735e+01       2.895138555115e+00       3.101887510112e-02      -4.816986273168e+00       9.511562586253e-10       8.993881276303e-08       1.754579571996e-09 
 2411       9.929582636032e+01       2.887057988024e+00       3.098034120502e-02      -4.772826604161e+00       9.499931319052e-10       9.073210694555e-08       1.453970225086e-09 
 2412       9.906463418523e+01       2.879246378680e+00       3.094178820770e-02      -4.728987943846e+00       9.488314696050e-10       9.151929627907e-08       1.144149701394e-09 
 2413       9.883188310077e+01       2.871703660241e+00       3.090321598677e-02      -4.685487621497e+00       9.476712682915e-10       9.229980046312e-08       8.247314844832e-10 
 2414       9.859759607936e+01       2.864429763916e+00       3.086462441917e-02      -4.642343021536e+00       9.465125244156e-10       9.307303639894e-08       4.953272441840e-10 
 2415       9.836179617727e+01       2.857424618960e+00       3.082601338119e-02      -4.599571583590e+00       9.453552343107e-10       9.383841818372e-08       1.555468329066e-10 
