# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803561e+21       1.409911927563e+04       2.265666494700e-10       8.773805183313e+17       4.300147148691e-09       4.126321676367e+43       6.006611134334e+32       3.212422659154e+33       3.760732865345e-08       2.854460964164e+43       6.980782640913e+43       3.215638297451e+30       1.386844912532e-17       1.999999999968e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.409911927563e+04       2.281526160163e-10       8.712815474988e+17       4.330248178731e-09       4.012778603396e+43       5.882217855738e+32       3.145895331536e+33       3.760732865345e-08       2.775915398654e+43       6.788694002424e+43       3.149044375912e+30       1.406328696707e-17       1.999999999967e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166188e+21       1.409911927563e+04       2.297496843284e-10       8.652249726900e+17       4.360559915982e-09       3.902359869831e+43       5.760400686601e+32       3.080745744579e+33       3.760732865345e-08       2.699531153946e+43       6.601891024143e+43       3.083829574154e+30       1.426086208567e-17       1.999999999967e+00 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689535e+21       1.409911927563e+04       2.313579321187e-10       8.592104991956e+17       4.391083835394e-09       3.794979503924e+43       5.641106277257e+32       3.016945366110e+33       3.760732865345e-08       2.625248757458e+43       6.420228261740e+43       3.019965331441e+30       1.446121293711e-17       1.999999999967e+00 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790946e+21       1.409911927563e+04       2.329774376435e-10       8.532378343551e+17       4.421821422241e-09       3.690553899588e+43       5.524282382877e+32       2.954466254837e+33       3.760732865345e-08       2.553010373101e+43       6.243564273040e+43       2.957423678516e+30       1.466437851766e-17       1.999999999966e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863467e+21       1.409911927563e+04       2.346082797070e-10       8.473066875423e+17       4.452774172196e-09       3.589001751309e+43       5.409877840594e+32       2.893281048117e+33       3.760732865345e-08       2.482759756250e+43       6.071761507903e+43       2.896177225342e+30       1.487039837145e-17       1.999999999966e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599491e+21       1.409911927563e+04       2.362505376650e-10       8.414167701512e+17       4.483943591401e-09       3.490243990837e+43       5.297842547091e+32       2.833362949971e+33       3.760732865345e-08       2.414442209950e+43       5.904686201124e+43       2.836199149120e+30       1.507931259817e-17       1.999999999965e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986617e+21       1.409911927563e+04       2.379042914286e-10       8.355677955822e+17       4.515331196541e-09       3.394203725627e+43       5.188127436660e+32       2.774685719346e+33       3.760732865345e-08       2.348004542330e+43       5.742208268287e+43       2.777463182529e+30       1.529116186086e-17       1.999999999965e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303555e+21       1.409911927563e+04       2.395696214686e-10       8.297594792276e+17       4.546938514916e-09       3.300806178968e+43       5.080684459716e+32       2.717223658630e+33       3.760732865345e-08       2.283395025187e+43       5.584201204478e+43       2.719943602232e+30       1.550598739384e-17       1.999999999964e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116096e+21       1.409911927563e+04       2.412466088189e-10       8.239915384584e+17       4.578767084520e-09       3.209978631763e+43       4.975466561749e+32       2.660951602388e+33       3.760732865345e-08       2.220563353712e+43       5.430541985792e+43       2.663615217605e+30       1.572383101073e-17       1.999999999964e+00 
       5.803651111912e+13       2.244053633539e-25       7.985363481566e-09       7.267125273135e+21       1.409911927563e+04       2.429353350806e-10       8.182636926101e+17       4.610818454111e-09       3.121650365911e+43       4.872427662723e+32       2.605844906348e+33       3.760732865345e-08       2.159460607324e+43       5.281110973544e+43       2.608453359708e+30       1.594473511259e-17       1.999999999964e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902747e+21       1.409911927563e+04       2.446358824262e-10       8.125756629693e+17       4.643094183290e-09       3.035752609243e+43       4.771522636888e+32       2.551879436608e+33       3.760732865345e-08       2.100039211576e+43       5.135791821122e+43       2.554433870478e+30       1.616874269619e-17       1.999999999963e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408319e+21       1.409911927563e+04       2.463483336032e-10       8.069271727600e+17       4.675595842572e-09       2.952218481982e+43       4.672707293024e+32       2.499031559060e+33       3.760732865345e-08       2.042252901117e+43       4.994471383396e+43       2.501533092152e+30       1.639589736232e-17       1.999999999963e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464738e+21       1.409911927563e+04       2.480727719384e-10       8.013179471301e+17       4.708325013470e-09       2.870982944664e+43       4.575938355082e+32       2.447278129049e+33       3.760732865345e-08       1.986056683671e+43       4.857039628626e+43       2.449727856906e+30       1.662624332436e-17       1.999999999962e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014625e+21       1.409911927563e+04       2.498092813420e-10       7.957477131381e+17       4.741283288563e-09       2.791982747502e+43       4.481173443236e+32       2.396596481228e+33       3.760732865345e-08       1.931406805003e+43       4.723389552790e+43       2.398995476704e+30       1.685982541682e-17       1.999999999962e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264634e+21       1.409911927563e+04       2.515579463114e-10       7.902161997399e+17       4.774472271583e-09       2.715156381141e+43       4.388371055318e+32       2.346964419637e+33       3.760732865345e-08       1.878260714853e+43       4.593417096273e+43       2.349313733370e+30       1.709668910410e-17       1.999999999962e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681784e+21       1.409911927563e+04       2.533188519355e-10       7.847231377755e+17       4.807893577484e-09       2.640444028762e+43       4.297490548646e+32       2.298360207981e+33       3.760732865345e-08       1.826577033809e+43       4.467021062844e+43       2.300660868850e+30       1.733688048931e-17       1.999999999961e+00 
       5.527070483775e+13       2.474262769027e-25       8.385541150346e-09       6.590980989859e+21       1.409911927563e+04       2.550920838991e-10       7.792682599558e+17       4.841548832525e-09       2.567787519515e+43       4.208492122225e+32       2.250762560111e+33       3.760732865345e-08       1.776315521086e+43       4.344103040868e+43       2.253015575687e+30       1.758044632330e-17       1.999999999961e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165847e+21       1.409911927563e+04       2.568777284864e-10       7.738513008498e+17       4.875439674353e-09       2.497130283223e+43       4.121336799311e+32       2.204150630700e+33       3.760732865345e-08       1.727437043195e+43       4.224567326680e+43       2.206356987688e+30       1.782743401369e-17       1.999999999960e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436435e+21       1.409911927563e+04       2.586758725858e-10       7.684719968717e+17       4.909567752073e-09       2.428417306338e+43       4.035986410348e+32       2.158504006116e+33       3.760732865345e-08       1.679903543474e+43       4.108320850069e+43       2.160664670786e+30       1.807789163415e-17       1.999999999960e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274547e+21       1.409911927563e+04       2.604866036939e-10       7.631300862678e+17       4.943934726337e-09       2.361595089109e+43       3.952403576247e+32       2.113802695480e+33       3.760732865345e-08       1.633678012461e+43       3.995273101821e+43       2.115918614094e+30       1.833186793371e-17       1.999999999960e+00 
       5.374983318382e+13       2.616264116435e-25       8.623828762211e-09       6.233246395932e+21       1.409911927563e+04       2.623100099197e-10       7.578253091041e+17       4.978542269420e-09       2.296611603922e+43       3.870551692017e+32       2.070027121914e+33       3.760732865345e-08       1.588724459072e+43       3.885336063239e+43       2.072099221135e+30       1.858941234631e-17       1.999999999959e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755803e+21       1.409911927563e+04       2.641461799892e-10       7.525574072533e+17       5.013392065306e-09       2.233416254799e+43       3.790394910734e+32       2.027158113962e+33       3.760732865345e-08       1.545007882581e+43       3.778424137621e+43       2.029187301264e+30       1.885057500035e-17       1.999999999959e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545517e+21       1.409911927563e+04       2.659952032491e-10       7.473261243826e+17       5.048485809762e-09       2.171959837999e+43       3.711898127843e+32       1.985176897202e+33       3.760732865345e-08       1.502494245373e+43       3.674454083608e+43       1.987164061263e+30       1.911540672853e-17       1.999999999958e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189305e+21       1.409911927563e+04       2.678571696718e-10       7.421312059410e+17       5.083825210430e-09       2.112194503709e+43       3.635026965784e+32       1.944065086013e+33       3.760732865345e-08       1.461150446435e+43       3.573344950375e+43       1.946011097110e+30       1.938395907765e-17       1.999999999958e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341043e+21       1.409911927563e+04       2.697321698595e-10       7.369723991470e+17       5.119411986903e-09       2.054073718788e+43       3.559747758932e+32       1.903804675535e+33       3.760732865345e-08       1.420944295589e+43       3.475018014603e+43       1.905710385921e+30       1.965628431873e-17       1.999999999957e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881073e+21       1.409911927563e+04       2.716202950486e-10       7.318494529762e+17       5.155247870810e-09       1.997552230540e+43       3.486027538860e+32       1.864378033773e+33       3.760732865345e-08       1.381844488425e+43       3.379396719186e+43       1.866244278051e+30       1.993243545712e-17       1.999999999957e+00 
       5.154663237761e+13       2.844691868185e-25       8.991264621727e-09       5.732718913065e+21       1.409911927563e+04       2.735216371139e-10       7.267621181491e+17       5.191334605905e-09       1.942586031473e+43       3.413834019896e+32       1.825767893883e+33       3.760732865345e-08       1.343820581931e+43       3.286406613621e+43       1.827595489372e+30       2.021246624285e-17       1.999999999957e+00 
       5.118831417836e+13       2.884656944241e-25       9.054929250851e-09       5.653295760921e+21       1.409911927563e+04       2.754362885737e-10       7.217101471193e+17       5.227673948146e-09       1.889132325043e+43       3.343135584985e+32       1.787957346605e+33       3.760732865345e-08       1.306842970789e+43       3.195975296045e+43       1.789747093698e+30       2.049643118109e-17       1.999999999956e+00 
       5.083248677097e+13       2.925183489650e-25       9.118593879975e-09       5.574972965727e+21       1.409911927563e+04       2.773643425937e-10       7.166932940609e+17       5.264267665783e-09       1.837149492327e+43       3.273901271841e+32       1.750929832860e+33       3.760732865345e-08       1.270882864323e+43       3.108032356858e+43       1.752682515376e+30       2.078438554274e-17       1.999999999956e+00 
       5.047913284108e+13       2.966279392496e-25       9.182258509099e-09       5.497735282741e+21       1.409911927563e+04       2.793058929919e-10       7.117113148569e+17       5.301117539442e-09       1.786597059621e+43       3.206100759390e+32       1.714669136499e+33       3.760732865345e-08       1.235912264084e+43       3.022509323909e+43       1.716385522021e+30       2.107638537523e-17       1.999999999955e+00 
       5.012823519472e+13       3.007952651680e-25       9.245923138224e-09       5.421567678428e+21       1.409911927563e+04       2.812610342428e-10       7.067639670872e+17       5.338225362218e-09       1.737435666928e+43       3.139704354487e+32       1.679159377198e+33       3.760732865345e-08       1.201903942050e+43       2.939339609177e+43       1.680840217415e+30       2.137248751336e-17       1.999999999955e+00 
       4.977977675741e+13       3.050211378484e-25       9.311406756751e-09       5.346455327533e+21       1.409911927563e+04       2.832298614825e-10       7.018510100171e+17       5.375592939753e-09       1.689627037309e+43       3.074682978916e+32       1.644385003505e+33       3.760732865345e-08       1.168831419426e+43       2.858458456930e+43       1.646031034539e+30       2.167274959043e-17       1.999999999955e+00 
       4.943374057340e+13       3.093063798139e-25       9.375071385875e-09       5.272383610194e+21       1.409911927563e+04       2.852124705129e-10       6.969722045850e+17       5.413222090330e-09       1.643133947085e+43       3.011008156651e+32       1.610330786029e+33       3.760732865345e-08       1.136668946028e+43       2.779802893304e+43       1.611942728758e+30       2.197723004941e-17       1.999999999954e+00 
       4.909010980477e+13       3.136518251439e-25       9.442373993807e-09       5.199338109101e+21       1.409911927563e+04       2.872089578065e-10       6.921273133913e+17       5.451114644962e-09       1.597920196852e+43       2.948652001390e+32       1.576981810772e+33       3.760732865345e-08       1.105391480235e+43       2.703311677275e+43       1.578560371143e+30       2.228598815437e-17       1.999999999954e+00 
       4.874886773065e+13       3.180583196353e-25       9.507857612334e-09       5.127304606683e+21       1.409911927563e+04       2.892194205111e-10       6.873161006865e+17       5.489272447476e-09       1.553950583297e+43       2.887587204338e+32       1.544323472594e+33       3.760732865345e-08       1.074974669490e+43       2.628925252971e+43       1.545869341936e+30       2.259908400195e-17       1.999999999953e+00 
       4.840999774643e+13       3.225267209678e-25       9.575160220265e-09       5.056269082346e+21       1.409911927563e+04       2.912439564547e-10       6.825383323599e+17       5.527697354608e-09       1.511190871789e+43       2.827787022247e+32       1.512341468820e+33       3.760732865345e-08       1.045394831340e+43       2.556585703309e+43       1.513855324144e+30       2.291657853308e-17       1.999999999953e+00 
       4.807348336289e+13       3.270578988706e-25       9.640643838793e-09       4.986217709743e+21       1.409911927563e+04       2.932826641499e-10       6.777937759284e+17       5.566391236089e-09       1.469607769722e+43       2.769225265709e+32       1.481021792973e+33       3.760732865345e-08       1.016628934998e+43       2.486236704896e+43       1.482504297270e+30       2.323853354488e-17       1.999999999953e+00 
